区域,北京,餐饮类型,烧烤烤串,店铺id,4147527,店铺名称,金滏山自助烤肉（大成路店）,经度,116.255102,纬度,39.889762
fts856735508,2.0,说实话，超出我对这个饭馆的菜价的想象了。规模一般，服务一般，味道还好，但是菜价可不一般。三个大人加一个小孩儿结账挺吓人的。毕竟没点什么大菜，都是小吃类的
fNC319039614,3.0,环境优雅！吃着很舒服！！！！！！！
大M！！,3.0,还可以 太久了不记得了 北冰洋汽水有感觉。
琪乐无穷1,4.0, #毛血旺# #爽口鸭胗# #酸汤肥牛# #砂锅有机花菜# #干捞粉丝肥牛#
蓝海洋0604,3.0,辣的为主，大人还可以，孩子吃不了
蛛蛛31,3.0,口味不错，爱吃辣的可以去，和朋友们去的
TOW805055480,5.0,菜品份量足，上菜快，服务态度好。
曹康迪,3.0,就喜欢他家的毛血旺、其他的一般、尤其大拌菜难吃死了
lucy03091247,3.0,"没注意是重庆菜。蕨根粉辣的我受不了。
菜都很美味，套餐很划算，去的早，服务态度很棒！ #贝勒烤肉# #有机花菜#"
ldoqvqe,4.0,个人口味，有些辣，不过喜欢辣口味的人，没有问题，还行吧
IQh992839908,5.0,超好吃😋
匿名用户,4.0,总体不错，分量挺大的，服务态度需要改善
pVT257529965,5.0,挺好吃的，现在换菜品了
pVT257529965,5.0,经常去吃，很好！
pVT257529965,5.0,很好吃，正宗
pVT257529965,4.0,好吃
匿名用户,4.0,环境很好，但是感觉菜品还是一般的，可是有口味差异的吧
IDd664942190,3.0,就是太咸啦。。。？其他还好吧……
Zou欣欣,3.0,味道还不错，经常来，环境也不错
mbF362098822,1.0,两个人吃饭，要了四个人的餐具费...坑人
aowuhululu,3.0,鱼片份量不错，牛蛙一般份量较小
Lemon0225,5.0,有点小贵单价，但是口味还可以
lm522207070,4.0,味道好，口味正，唯一不足的地方就是每次来吃得开十五公里路
匿名用户,2.0,菜特别麻，都要了少麻，还是麻的要死！并且没有餐巾纸！性价比很低！
匿名用户,3.0,服务还可以！菜品有待提高！！！
YYY美好生活YYY,5.0,很合口味！麻鱼麻而不辣，肉嫩。
郝开心hl,4.0,挺好的，味道也好，价位也合理
就懒,2.0,不怎么样 觉得好吃的估计是没有吃过正宗的重庆菜 节哀
aSh364566295,3.0,口味可以，喜欢辣的，够辣够麻，就是量不大，价格便贵
Lemon0225,4.0,很不错，带自己重庆的朋友来吃，大团江好吃，麻麻的，香
骐猫打仗,5.0,口味棒棒的，全家人非常满意呦！
匿名用户,3.0,菜品口味还行，离家里挺近的，比较推荐吧，也不贵
区域,北京,餐饮类型,自助餐,店铺id,2459887,店铺名称,鼎怡香（东环路店）,经度,116.240087,纬度,40.215717
用户,星级,评论
匿名用户,4.0,来昌平吃自助，店面很大，是火锅和烤肉两种形式，真的不错，小料种类多，有烤肉料和火锅蘸料，自己调，感觉还可以
哞小迪,1.0,特别难吃。。。我们一家子都是老客户了，不知道为什么这次去特别难吃，以后不会再来了。
马骏杉杉,3.0,"“啤酒还水果和甜品还成吧""服务态度还称"
匿名用户,1.0,态度差到爆、不接受一切反驳、我评论区下面的水军也别给我带节奏、自己开店自己知道态度是什么样子的吧、真是差劲👎没素质
宇yulove,5.0,不错
萱9261,5.0,吃过几次了  比较满意
匿名用户,5.0,味道不错，服务态度好，菜品多，孩子喜欢
璃清不爱美,4.0,自己烤真的很棒，很好的体验，下次再来
bvg350007375,3.0,这家店的饭菜挺好吃的，回头还点这家
爱在丽心,5.0,服务态度好，东西挺好
濮国禧,4.0,火锅其实和其他地方差不多，主要是去吃烤肉的
罗丶太太,2.0,菜品种类比较少 服务态度一般 性价比不高
匿名用户,1.0,服务态度太差！还没什么可吃的！！！差差差！！！！！！
HxO924708533,3.0,还好，价格便宜很多，在昌平自助算便宜的了
xih664641186,1.0,差评只是因为，我之前的自助都是三小时用餐，然后他家是俩小时，三个人吃饭带聊天，俩小时？我觉得不够，所以差评并且不会再去了。
gxJ348934801,3.0,味道还不错，第一次吃自助，说不准
我爱王小麦,3.0,还行吧，产品不是特多，感觉稍微有点小吧。
QRJ13436960620,4.0,真的吃不动！
匿名用户,2.0,环境还可以，但是菜品都一般，种类少
shijiaojiao1989,2.0,菜的种类比较少，吃的人很多，环境有点挤
媉嫒娪嬭,3.0,还不错，菜品新鲜，服务态度很好，值得推荐一下
匿名用户,1.0,差差难吃，环境不好就是盐多差差差
杨夫人418,2.0,"算是开了几年的老店了 记得17年怀宝宝时候后期去过几次 前几天想起来又去了 结果通过这次真的是太令人失望了

【环境】环境还是陈年老样 一直没有变 紫色的沙发 一排排的座椅 
【服务】有一本人吃火锅蘸料爱放糖 于是去找做糕点的大娘要糖 开始时候看大娘一碗一碗的在盛着类似于南瓜汤的东西 便前去跟大娘说“麻烦您帮我加点儿糖”（本人觉得有事儿求人时候态度都很好）第一遍大娘没理我 只是瞟了一眼 我以为是没听见 又说一次 结果大娘不乐意了 硬生生的来句“没有” 嘿 我这暴脾气 我就问了一句“怎么没有？以前不是有吗”大娘却说那边！我去 您这态度也太次了吧！ “那就不会好好说话吗”“我怎么了？了”呵 现在的服务员都这么横？ 周围的人在看热闹 我也懒得跟她掰持 作为一个服务行业 您连一点儿服务意识都没有 还怎么能有回头客？ 虽然说价格便宜 但价格不能决定品质吧？ 一旦这种事情发生的多了 可能以后便不会有人来消费了"
pnX807646385,5.0,青菜  水果都很新鲜  味道也不错  就是烤肉种类太少  如果烤肉在加多一点种类 相信会更好
匿名用户,3.0,还行吧，离我家不远，可以经常去去
GTf299361873,3.0,还可以122349494646 #玉米汁#
飘羽孙永辉,4.0,肉不是很多，但是水果真的好多。推荐女童鞋去 #冰淇淋# #水果# #小扇贝# #哈密瓜# #木瓜#
不吃不吃，,2.0,味道没有之前好吃了，不过水果还行
我要到碗里去520,2.0,越来越没有以前好了，上菜还很难，水果也不新鲜了，差评
公子小一,3.0,还行吧，我们五个人去的，吃了一个小时四十分钟的时候服务员过来提醒了，告诉我们用餐仅限两个小时
光头爷们,5.0,菜品味道很好。水果样品很多。  很新鲜
幸福是需要奋斗滴,3.0,火锅不错，烤肉加强，整体还不错
匿名用户,1.0,菜品不是很新鲜，服务态度极差，还没吃呢就不添菜了
维克托卢瑟,3.0,各种饮食种类多，口味多样，菜品新鲜，环境不错
日落伴微醺,5.0,食品种类多菜品新鲜经常去羊肉特别棒
vfB156550940,5.0,蔬菜很新鲜  羊肉也很正宗
litb,4.0,吃的很不错，羊肉口感很好，服务员比去年的态度好很多，烤纸换的很勤下次还会来的。
大地1126,4.0,很好实惠可口
qEf464513523,3.0,在他家吃了很多次了，从开张时就吃，刚开始是45一位现在涨价了，菜品很多
爱儿Ray,3.0,希望越来越好，加油，加油，加油
_qqshm1385965467,5.0,好吃，量足，可供多人选择，真心喜欢😊
杏花春雨听笛,3.0,环境还好，性价比较高。老板不错。
rqk329868780,3.0,很不错，味道不错，品种多。还会再去，
匿名用户,2.0,哈哈哈哈不是特别好吃，环境也一般，但是相对来说价格比较低哈哈哈
X孟婆来碗蛋花汤,3.0,时间长，人比较多，具体忘记了……
匿名用户,2.0,服务员态度不怎么好，环境还凑合
HhZ788549259,3.0,不错挺好的，非常好非常好非常好
z33ss89,4.0,可以
Jws256189456,2.0,海鲜品类少，没有第一次去的那么多品类。
筱珍珍love,2.0,菜品在丰富些就好了，烤肉大多数是新奥尔良味，蘸料要是有海鲜味道的就更完美
Jia毅啊,2.0,太贵了了！海鲜比较不新鲜 羊肉片是猪肉
刘墨韩,3.0,好像还行，比较不错，价格也不错，地方有点偏僻
geK262271580,4.0,经常去，还不错，肉类多一些会更好
Xmn112324353,1.0,"到那老板说不让在美团订。态度贼不好。感觉在美团订占了他多大便宜一样。。服务员也是，进去让我们赶紧选一个座，我找了一个比较喜欢的位置，都把东西放上面了，她们开始站旁边各种不乐意，说你们两个人的话坐那边吧。。指了一个别的位置。我看那个桌子大小都是一样的，问她我们不能坐回去吗。她特做的说那你们非要坐过去我也不能拦着你们不是。。呵，当时就很反感 ，就要坐回去。到了原来的位置准备坐的时候她又连忙指着另外一个位置，你们坐那边吧，坐那边，离东西也近。。连着说了好几遍。。她让我们坐的地方贼乱。。
而且东西种类也不多。
算了。反正就是差评差评。再也不去了"
小嫣427,3.0,还不错，多次去吃了，就是冰淇淋机子坏了。
匿名用户,3.0,环境挺好，服务态度好，值得推荐。
iAH816191837,5.0,去了好多次了，好好！
wOV456200415,5.0,吃的很满意，想吃的都可以吃到，一样拿一点，以前没吃过自助，没想到这么好，太合适了57一位想吃的都吃到了，满意，饱饱的 #五花肉# #培根# #甜筒# #主食# #涮菜# #大虾# #羊肉片# #木瓜# #鸡蛋羹#
ZzY154510355,3.0,还不错！以前经常去，现在去的少了！因为涨价了
爱儿Ray,4.0,希望再接再厉！
msK816946858,4.0,挺好，吃好多次了
msK816946858,4.0,吃了好几次了
kos149364680,4.0,品种挺多的，水果最多，海鲜虾我最爱，羊肉也好吃，太合适了。
ZQN958528488,4.0,还可以，在这吃了好多次了 #涮肉# #大虾# #凉菜# #蛋挞# #羊肉片# #小扇贝# #烤生蚝#
爱儿Ray,3.0,菜品还可以再丰富一些，多加努力！
bir437041069,3.0,菜味可口，服务还不错，经济实惠
夏沫之星870,1.0,服务态度差，肉类特别少！不会再去了，不好不好！
匿名用户,3.0,还算不错的啊！经济实惠，下次还会光顾
匿名用户,2.0,服务员不怎么的，味道还可以，食材不是很新鲜
VKU806383260,3.0,螃蟹皮皮虾最好不要拿 冻品 肉少的可怜 别的都很好
RxP273226609,1.0,没关系，大夏天的吃坏了对面正好是中医院，这边出来那边进去，不多说了。
爱你的隔壁老乔,1.0,菜都不写名 有些肉都是酸的 太坑人了
匿名用户,3.0,烤肉不错呢，水果多种多样，饮料多
caomffly,3.0,整体还不错，经常去吃！只是人太多，还得等！
刺猬9828,4.0,第二次来了，在昌平这一块，还算不错 #大虾# #贝壳# #鸡蛋羹#
原来是美航阿,1.0,有虫子有虫子有虫子，重要的是说三遍！
hIE818687586,5.0,相当好
洪沩冰,5.0,卫生和口味都挺不错，值得光顾，饮料和羊肉是特色。
匿名用户,2.0,一次不如一次，品种越来越少，没啥了吃的
Zir291969310,3.0,环境一般，服务一般，口味也一般
匿名用户,2.0,环境一般，菜品单一，停车也很不方便，只能停在路边
MLh982733388,4.0,味道还不错，我挺喜欢的，尤其餐后水果。 #五花肉# #涮肉# #羊肉片# #烤生蚝#
匿名用户,1.0,不是很好的烤涮一体…主要是看见了虫子在柜面爬~表示再也不会去了。
TjT113724521,4.0,经常去的一家店，口味很棒，服务态度特别好，强烈推荐
北山北693,4.0,味道挺好人挺多环境还不错哈哈哈
iua351644104,5.0,挺不错的
原来是美航阿,1.0,一点儿也不好，取餐的时候看见了虫子…
张诺谦宇zzr,3.0,"口味比较大众化，服务态度挺好 
  环境也挺好"
xyE367543971,4.0,菜品多，味道好极了，服务态度好，经常来吃
匿名用户,5.0,不错的选择
匿名用户,5.0,还行吧！味道自己调！其他一般！！！！！
_qq3k61429687835,2.0,味道一般般，真的很一般，反正我不太喜欢吃
匿名用户,1.0,非常不好 菜品少 服务差 不建议去
tuneh871,3.0,有点点不卫生，其他的都很好好好好好
匿名用户,3.0,感觉种类有点少，想吃蚕蛹，看图片有但店里没有，喜欢吃花蛤，感觉都是死的，就随便拿了几个也没怎么敢吃
我已失踪,3.0,吃的不如以前的种类多了，不知道现在怎么样了
匿名用户,5.0,不错
jYq973689991,3.0,要不要叫我再考虑下次再聚聚聚餐啊
用户3663128890,3.0,生意火爆，等了一会才吃上，可能是去的有点晚，海鲜没什么吃的了，虾，生蚝这些没有了。
aRz681157749,3.0,还可以，人挺多的，水果很多，就是环境不太好，需要加强，地板滑，可能是因为拿饮料什么洒了
区域,北京,餐饮类型,烧烤烤串,店铺id,595818353,店铺名称,迪迪特色烧烤,经度,116.194428,纬度,39.802347
用户,星级,评论
区域,北京,餐饮类型,西北菜,店铺id,5514043,店铺名称,六合顺·西北菜烤串（左家庄店）,经度,116.445104,纬度,39.95617
用户,星级,评论
hr04501,5.0,"还不错
就是人多
火爆"
quD654967633,2.0,位置好，味道也挺好吃的，服务态度一般。
QYA616417450,5.0,很好吃     西北风味浓    味道不错    服务态度好
LUVccze,4.0,"芥末秋耳，刀削面，酸奶
羊肉筋，牛板筋，猪蹄半份，鸡胗，面包片，韭菜，腊八蒜肥肠都很好吃
随便点吧，不会踩雷，烤串都不错，鱿鱼味道也很好吃…价格还可以，串比一般别的店大，所以肉筋什么的一般点个5串就差不多"
vYg753424291,5.0,服务周到，菜品很好吃，很推荐
EJI998808171,4.0,还可以
匿名用户,3.0,可能是我们吃不惯吧，感觉这鱼不怎么样
扇子1013,3.0,肉好吃，不错，主要去喝酒的，服务员态度很好
匿名用户,5.0,环境优雅，菜品量足，味道好！
