店铺名称,店铺id
福缘居酒楼,l8uNm5kgLP4n6eLq
userName,userID,startShop,describeShop,loveFood,pinglunTime,pinglun
Tsing,http://www.dianping.com/member/1326566491,45,口味：4.5 环境：4.0 服务：4.0 性价比：4.5 人均：130元,喜欢的菜： 脆皮大肠 醉虾 干炸臭豆腐 油淋鸡,2020-11-10 18:17,这是一家靠实力成名的店啊！！周末晚餐的时间点店门口排了长长的队，拿到号一看前面40多位，本不想等，但是想想还是等了等……，当然等了相当长的时间。「脆皮大肠」第一口吃，香，脆，不腻。大肠蘸着专用酱，味道很棒，炸过的外皮使大肠吃起来升了一个等级。「油淋鸡」颜值可，鸡肉很嫩且入味，也确实对的起这排名。「醉虾」棒！刚上菜的时候打开盖子小虾蹦哒蹦跶汁水溅了一身，小窍门——先盖着盖子让虾腌一会儿入味再吃。汤汁是甜口的，虾很新鲜，肉质也很鲜嫩。最后把臭豆腐泡在醉虾的汁水里味道无敌了。「干炸臭豆腐」真是有臭味的臭豆腐哦，外皮炸的刚好焦脆，内容又嫩，推荐！店里一直很忙，装修也并不特别个性，但食客确实不少。所以这家店是真心靠味道火的！	
奶油蛋糕不许抢,http://www.dianping.com/member/180075206,45,口味：4.5 环境：4.5 服务：3.5 性价比：3.5,,2020-11-10 18:00,好评差评一样多但是依旧不能阻止我来拔草工作日11点到店完全不用等位点菜需要自己写在纸条上给服务员两个人点了5个菜脆皮大肠和油淋鸡都是这家的招牌大肠老公不吃我一个人吃的真的好吃之前一直吃的都是红烧大肠第一次吃脆皮的不一样的口感上桌的时候都是超级香的爱了爱了油淋鸡肉质很嫩一致好评唯一觉得不好吃的就是杭州卷鸡杭州卷鸡没有鸡里面是类似笋的搭配感觉吃上去有点苦马蹄芦笋和八宝油条也很喜欢吃的太饱了下次再来杭州的话一定还会光顾	
小殷不吃了,http://www.dianping.com/member/185525544,35,口味：3.5 环境：3.5 服务：3.5 性价比：3.5 人均：80元,喜欢的菜： 脆皮大肠 油淋鸡,2020-11-10 16:43,看到在必吃榜上又是小伙伴倾情推荐就决定来这里尝一下杭帮菜的味道了，结果一查发现居然就在我们订的民宿小区外面不到一百米的地方实在是太巧了，过去还要先拿号，我们愿意拼桌所以进去的比较快，因为两点就要结束了，点的都是比较热门的菜：「脆皮大肠」可以点，不腻，偶尔有几个是有点臭臭的「油淋鸡」可以点好吃，我觉得是top1⃣️「蛋黄南瓜」我个人不喜欢，没啥蛋黄味，就像炸南瓜「葱油蛏子」超级肥，大竹蛏可能是「片儿川」咸菜笋片肉丝面就是，非常一般「干锅包心菜」「东坡肉(块)」无功无过喜欢的可以点	
叉烧包包包包包包,http://www.dianping.com/member/1961836407,35,口味：4.0 环境：3.0 服务：4.0 性价比：2.0,喜欢的菜： 醉虾 脆皮大肠,2020-11-10 15:24,我们晚上五点左右到的居然就排到119号，我哭了，推荐大家外带！外带！外带！外带等个二十分钟就可以啦！「醉虾」第一次尝试，好好吃呀~新鲜的小虾泡在甜辣的酱汁里，蒜香浓郁，虾肉弹牙爽滑。可能因为是生虾，很容易用嘴把虾肉从虾壳里剔出来。奈何虾太小了，再大点就更爽了。「脆皮大肠」外面的一层薄皮脆脆的。大肠很干净，没有骚味，微甜，蘸上一点卤汁味道更浓郁。我尝试蘸一下醉虾的酱汁，也很绝。不过这么一小份卖75有点贵了，性价比不高。「蛋黄南瓜」像是南瓜饼外面裹上咸蛋黄味的面包糠，里面糯叽叽的。吃了两块有点腻。这个是唯一没有光盘的菜，一般般吧。两个女生点了这三个就170块了，还没吃饱……	
Sss_6986,http://www.dianping.com/member/808935056,35,口味：4.5 环境：3.5 服务：3.5 性价比：3.5 人均：90元,喜欢的菜： 醉虾,2020-11-10 14:55,跟家人一起去的地方不大但是人很多要排队冲着醉虾去的甜酸口是我喜欢的味道大肠并没有想象中的好吃一点点量要78慎点	
伊添爸爸,http://www.dianping.com/member/33492594,45,口味：4.5 环境：4.5 服务：4.5 性价比：4.5,,2020-11-10 13:32,看到很多人推荐，终于亲自来体验一下，可以打分95分，味道真心不错，对得起网红店的名声	
xiaojinsky,http://www.dianping.com/member/7072002,10,口味：0.5 环境：2.0 服务：2.0 性价比：1.5,,2020-11-10 13:31,完全不推荐这家店真是很糟糕这次来吃居然吃到了虫子2年来了3吃了次的店网上评价的网红店品质口味真的一次比一次差价格涨了很多这次真是完全差评菜的味道一塌糊涂八宝油条淡而无味除了油条脆并没有其他味道爆炒腰花一股膻味腰花切的乱七八糟的厚厚薄薄的看着就没有食欲这家店也只能点大肠葱油鸡其他菜真是做的很差味道完全和去年夏天第一次来吃不一样了！最后有虫子的菜退了打了个折！这家店应该不会在去了！	
di能娃娃,http://www.dianping.com/member/6693384,45,口味：4.0 环境：3.0 服务：2.0 性价比：4.0 人均：150元,喜欢的菜： 脆皮大肠 油淋鸡 葱油蛏子,2020-11-10 12:40,本来想堂食，但是人也太多了，所以还是打包了，回家多悠悠慢慢吃咪咪老酒，结果给你们腾位置还要收我打包费。[薄荷]环境：没有环境可言，门口挤满了人，门口等的人都是为了一个桌子排队的。也可以不用等直接进去吃，但是需要三家人家拼桌，一个桌子上六个不认识的面孔四面八方的对着你(;ᯅ;)ﾉ[服务铃]服务：再说服务把，你要说服务真的就没什么服务可言，因为服务员真的太忙了，就连你点完菜了还要等半天侯着等她看到你。「油淋鸡」是真的还不错，嫩而不柴并且味道也正好。「醉虾」不吃辣的朋友就别点这个了，其实我也不怎么能吃辣。刚开始的时候觉得太辣了。「脆皮大肠」大肠清理的好干净，外皮脆脆，好评。三个菜，两百不到，价格适中。	
More,http://www.dianping.com/member/829892371,50,口味：5.0 环境：5.0 服务：5.0 性价比：5.0,喜欢的菜： 脆皮大肠 油淋鸡,2020-11-10 12:06,第三次来啦！就是每次都得提前二三十分会比较好，不然没多久就得等位了。脆皮大肠超好吃，每次必点。油淋鸡比较容易饱腹，也不油。蛋黄南瓜一般，无感。酱爆茄子很软，十分入味。清汤鱼圆口感细腻，但可能是因为清汤，所以稍微有点寡淡吧。	
Asl0410,http://www.dianping.com/member/1262784146,45,口味：5.0 环境：4.5 服务：4.5 性价比：4.5 人均：60元,喜欢的菜： 脆皮大肠 油淋鸡,2020-11-10 11:43,味道超赞，而且一看就让人觉得很有食欲，但是分量不大，属于比较精致的类型。胜在菜品也很新鲜，味道咸淡适中，而且火候掌握的刚好。上菜速度还行，不是特别快。就是用餐环境还需要改善，但是价格非常实惠，基本隔段时间就会来一次。	
王馒头,http://www.dianping.com/member/773453422,35,口味：4.0 环境：2.5 服务：3.0 性价比：4.0,喜欢的菜： 杭椒牛柳 酒酿小圆子 蛋黄南瓜 脆皮大肠,2020-11-10 10:42,杭州老味道｜福缘居周五晚上跟朋友相约去吃正宗老底子的杭帮菜，去的挺早也需要排队，不过等的时间不算长了「脆皮大肠」大肠是真的好吃，一点腥味都没有，我觉得一个人就能吃完一盘「油淋鸡」没有想象中的那么好吃，可能跟上面有葱的原因（个人不爱吃葱「蛋黄南瓜」蛋黄南瓜也是必点了，不过我觉得蛋黄的味道少了点，但是脆脆的口感还是很不错的「酒酿小圆子」小圆子就是软软糯糯哒，带小朋友去的话，可以有「杭椒牛柳」意外的好吃，牛柳香嫩，杭椒不辣，陪碗米饭刚刚好「葱油蛏子」蛏子很新鲜，非常的嫩，不过我觉得味道淡了点「干炸臭豆腐」酱料有点咸，不过臭豆腐很酥脆总体来说福缘居还是值得去，毕竟是老底子的味道	
STUDY.,http://www.dianping.com/member/1383185382,45,口味：5.0 环境：4.0 服务：3.5 性价比：4.0,喜欢的菜： 油淋鸡,2020-11-10 10:29,这家店想来很久了知道了，特别特别想吃的脆皮大肠和油淋鸡我的天呐，也太绝了吧？太好吃了八宝油条出乎意料的好吃，酱爆茄子很下饭，蛋黄南瓜也不油腻就是练的人太多了，排队的地方旁边有鱼，有点腥不愧是老店，好吃，推荐	
Doris925,http://www.dianping.com/member/41576007,50,口味：5.0 环境：4.0 服务：4.0 性价比：4.0,,2020-11-10 10:04,终于吃上福缘居了在抖音种草的对于大肠爱好者一定要试试的！晚上五点半到店的已经排起很长的队伍了只能现场取号等位最后差不多等了一个多小时还是没有位子最后选择了和别人拼桌……和两对不认识的人坐在了包厢的圆桌…中规中矩的杭帮菜大肠是炸过的脆皮大肠蛏子很肥油淋鸡量也可以如果等位时间少一点可以尝试哦	
WD,http://www.dianping.com/member/750853528,50,口味：5.0 环境：3.5 服务：4.0 性价比：5.0 人均：150元,喜欢的菜： 脆皮大肠 嫩菱芦笋 糖醋里脊 葱油蛏子 家常豆腐 酱肉冬笋蒸素鸡,2020-11-10 00:53,来杭州只吃这家，葱油的调味是吃过最好的，大肠也是一绝，就是停车非常不友好，路边没有就要停很远	
nixxxet,http://www.dianping.com/member/818156949,40,口味：4.0 环境：3.0 服务：3.0 性价比：3.0,,2020-11-09 22:19,周五晚八点多先打了个电话，说没什么人，于是前往一探究竟！去到后稍微等了几桌，也不用拼桌啦就到我们了[薄荷]环境：很一般，服务员挺多的，但感觉收拾得也不是很快，桌面油油的，地上垃圾也很多「油淋鸡」招牌，蘸着酱油吃第一口让我想起了烧鸡，还有广式蒸鱼的酱油皮很好吃，鸡肉也不会柴，总体还是推荐滴「马蹄芦笋」没有夏季限定嫩菱芦笋了，换成马蹄，勾芡实在是多，马蹄爽口的「笋干菜河虾」3两起点，以为是炒的，结果是梅干菜汤底煮的河虾。等位时看到服务员来称虾，应该还是够秤的，挺多的	
杨月月,http://www.dianping.com/member/135248455,50,口味：5.0 环境：5.0 服务：5.0 性价比：5.0 人均：80元,喜欢的菜： 脆皮大肠 干炸臭豆腐,2020-11-09 22:04,答应我来杭州一定要去吃的杭帮菜❗❗❗❗性价比第一，排队拼桌我都还去吃的一家店很喜欢这种地道老店，环境很一般，味道是真的好人很多需要排队，排队的时候可以把菜单看起来等不住的可以拼桌反正是一家不吃后悔系列的店-📍地址：杭州河坊街35号🏠店名：福缘居💸人均：80➕主要还是看你点什么🔖时间：11：00-14：00，16：30-21：00-🥢两个人点了几个招牌菜其实我想说这家店闭眼点都不会踩雷～-1️⃣脆皮大肠了解下每桌必点菜大肠处理的很干净外脆内软沾着汁吃一口一个人生第一次大口吃大肠2️⃣蛋黄南瓜听到这个菜名可能觉得是很奇怪的口感咸的碰上了甜的，但是他家的这个蛋黄南瓜好吃到我可以一个人吃完一盘外面满满的咸蛋黄裹着南瓜太好吃了～想起来就流口水3️⃣上汤菠菜蔬菜中我可以说是必点的啦汤很鲜量也很多不配饭单独吃都很美味啦4️⃣臭豆腐一个字香臭但是好吃但是不喜欢吃臭豆腐的建议不要点嗷～—————————————————————#杭州探店#杭州旅行#杭州必吃的杭帮菜#杭州必吃美食#杭州河坊街攻略	
Aimi,http://www.dianping.com/member/27544247,45,口味：4.5 环境：3.5 服务：4.0 性价比：4.5 人均：80元,喜欢的菜： 脆皮大肠 油淋鸡 马蹄芦笋,2020-11-09 21:59,打卡网红店环境一般，餐厅内桌子间隔有点挤，感觉像食堂，吵闹的很，人气太旺大厅的大桌都是拼桌的。我尽然为了这一口，排队半个多小时，难得啊。「脆皮大肠」一般内脏我不大吃的，可这个我吃了好多块。脆脆的，一点都不油腻，很香。	
CC探甬城,http://www.dianping.com/member/1043730705,35,口味：4.0 环境：3.0 服务：4.0 性价比：4.0,喜欢的菜： 脆皮大肠,2020-11-09 19:09,2020杭州必吃榜上榜餐厅-福缘居酒楼看到🍠点评强烈推荐！来杭必须吃的餐厅！从灵隐寺出来后就直接打车来到这家店，十二点左右过了饭点前面还有四桌，可以和大桌拼桌不用等位！🥗🥗🥗top1【脆皮大肠】占领杭州脆皮大肠第一名“微辣又香脆肥而不腻”必须来一份！top2【油淋鸡】【肉丝拌川】同桌的杭州老爷爷推荐的！面条偏硬，比较油，整体口感还不错————————如果爱吃肥肠可以来尝尝！不爱吃肥肠的集美！不一定要冲！🚕福缘居酒楼✔️河坊街35号(驾驶员培训中心旁)	
Eamon_HZH,http://www.dianping.com/member/15056240,50,口味：4.5 环境：3.5 服务：3.5 性价比：5.0,喜欢的菜： 脆皮大肠 马蹄芦笋 油淋鸡,2020-11-09 18:31,「油淋鸡」很有廣式脆皮雞口感，啖啖肉，很紮實，不會很膩，很不錯「脆皮大肠」脆脆的，沒有大腸那股騷味，很好吃「马蹄芦笋」清淡，爽口，秒清「肉丝拌川」麵條口感，味道剛剛好，	
露筱麓木有角,http://www.dianping.com/member/58627084,45,口味：4.5 环境：4.5 服务：4.5 性价比：4.5,,2020-11-09 17:44,2020必吃榜～大众点评推荐来的，环境一般老板娘很热情，还送了我们米糕吃！棒棒哒～三个人点的都是推荐菜，还有一条清蒸鲈鱼，没排上「脆皮大肠」这个很赞，酥香焦脆，一点也不油腻，很好吃「蛋黄南瓜」中规中矩，没啥特别出彩「醉虾」这个醉虾，超级赞，最最好吃😋「干炸臭豆腐」这个嘛，外酥里嫩，还可以「八宝油条」这个油条，除了酥脆，没啥味道「葱油鲈鱼」超级超级推荐，很嫩很鲜香「干炸响铃」这个我们光盘了，感觉凉了更酥脆，好吃呢「酒酿小圆子」味道很好，吃了两碗，就是个人感觉芡汁有点多，很厚重的感觉	
